"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup"
1725,96061013,"crazyjake13 (1/Unl.)",0,129.25,"(2B) Ben Zobrist ,(SS) Asdrubal Cabrera ,(C) Kurt Suzuki ,(OF) David Peralta ,(OF) Charlie Blackmon ,(OF) Ben Paulsen ,(1B) Paul Goldschmidt ,(P) Mike Fiers ,(3B) Jake Lamb ,(P) Carlos Martinez "
1725,96062440,"cardfan22 (1/Unl.)",0,129.25,"(OF) Marlon Byrd ,(1B) Miguel Cabrera ,(OF) Nick Markakis ,(3B) Chris Davis ,(P) Madison Bumgarner ,(2B) Eric Sogard ,(C) Buster Posey ,(OF) Josh Harrison ,(SS) Cesar Hernandez ,(P) Carlos Martinez "
1725,96066885,"ASpinali (1/Unl.)",0,129.25,"(C) Russell Martin ,(SS) Troy Tulowitzki ,(OF) Brett Gardner ,(P) Madison Bumgarner ,(1B) Pedro Alvarez ,(OF) Anthony Gose ,(3B) Jake Lamb ,(2B) Cesar Hernandez ,(P) Carlos Martinez ,(OF) Joc Pederson "
1725,96066899,"ASpinali (2/Unl.)",0,129.25,"(C) Russell Martin ,(SS) Troy Tulowitzki ,(OF) Brett Gardner ,(P) Madison Bumgarner ,(1B) Pedro Alvarez ,(OF) Anthony Gose ,(3B) Jake Lamb ,(2B) Cesar Hernandez ,(P) Carlos Martinez ,(OF) Joc Pederson "
1735,96059365,"Doosra (1/Unl.)",0,129.20,"(C) Brian McCann ,(P) Ubaldo Jimenez ,(OF) Andrew McCutchen ,(OF) David Peralta ,(2B) Anthony Rendon ,(SS) Jean Segura ,(3B) DJ LeMahieu ,(OF) Ben Paulsen ,(1B) Paul Goldschmidt ,(P) Carlos Martinez "
1735,96059522,"holey57 (1/Unl.)",0,129.20,"(C) Rene Rivera ,(SS) Troy Tulowitzki ,(OF) Andrew McCutchen ,(3B) Evan Longoria ,(P) Chris Archer ,(P) David Price ,(OF) Brandon Guyer ,(1B) Logan Forsythe ,(OF) Anthony Gose ,(2B) DJ LeMahieu "
1735,96066955,"joelee55 (1/Unl.)",0,129.20,"(OF) Carlos Beltran ,(SS) Jimmy Rollins ,(C) Robinson Chirinos ,(P) Ubaldo Jimenez ,(2B) Ian Kinsler ,(1B) Todd Frazier ,(OF) Giancarlo Stanton ,(P) Carlos Martinez ,(OF) Bryce Harper ,(3B) Maikel Franco "
1738,96015852,"uglybuck (1/Unl.)",0,129.15,"(OF) Carlos Beltran ,(2B) Robinson Cano ,(P) Jesse Chavez ,(1B) Miguel Cabrera ,(OF) Brett Gardner ,(3B) Jimmy Paredes ,(C) Matt Wieters ,(P) Madison Bumgarner ,(OF) Joey Butler ,(SS) Cesar Hernandez "
1738,96017196,"Zaun (18/Unl.)",0,129.15,"(OF) Carlos Beltran ,(OF) Garrett Jones ,(C) Brian McCann ,(P) Jesse Chavez ,(2B) Neil Walker ,(OF) Brett Gardner ,(3B) Chase Headley ,(P) Madison Bumgarner ,(SS) Didi Gregorius ,(1B) Paul Goldschmidt "
1738,96054978,"michaelb484 (1/Unl.)",0,129.15,"(1B) Albert Pujols ,(P) Jesse Chavez ,(SS) Troy Tulowitzki ,(OF) Andrew McCutchen ,(OF) Brandon Barnes ,(P) Madison Bumgarner ,(C) Buster Posey ,(3B) Josh Harrison ,(2B) Matt Duffy ,(OF) Yoenis Cespedes "
1738,96058937,"twin22877 (1/Unl.)",0,129.15,"(2B) Dustin Pedroia ,(OF) Jay Bruce ,(P) Jeff Locke ,(P) Jeff Samardzija ,(OF) David Peralta ,(C) Buster Posey ,(SS) Jean Segura ,(1B) Jose Abreu ,(OF) Mike Trout ,(3B) Nolan Arenado "
1738,96064317,"newlzjewelz (1/Unl.)",0,129.15,"(OF) Angel Pagan ,(SS) Troy Tulowitzki ,(OF) Josh Reddick ,(P) Madison Bumgarner ,(C) Jonathan Lucroy ,(P) Mike Montgomery ,(OF) Charlie Blackmon ,(1B) Paul Goldschmidt ,(3B) Jake Lamb ,(2B) Carlos Sanchez "
1738,96065498,"whitnall (1/Unl.)",0,129.15,"(OF) Melky Cabrera ,(OF) Ben Zobrist ,(SS) Yunel Escobar ,(OF) Ryan Braun ,(3B) Evan Longoria ,(C) Jonathan Lucroy ,(1B) Jose Abreu ,(P) Stephen Strasburg ,(2B) DJ LeMahieu ,(P) Mike Fiers "
1744,96029024,"Ryan_H (1/Unl.)",0,129.10,"(OF) Marlon Byrd ,(3B) Andres Blanco ,(P) Zack Greinke ,(C) Roberto Perez ,(P) David Price ,(SS) Andrew Romine ,(OF) Brock Holt ,(1B) Paul Goldschmidt ,(2B) Cesar Hernandez ,(OF) Bryce Harper "
1744,96036887,"kraig (2/Unl.)",0,129.10,"(P) Jason Hammel ,(2B) Aaron Hill ,(SS) Troy Tulowitzki ,(OF) Ryan Braun ,(3B) Evan Longoria ,(C) Wilson Ramos ,(OF) Juan Lagares ,(1B) Wilin Rosario ,(P) Stephen Strasburg ,(OF) A.J. Pollock "
1744,96047029,"craiger81 (1/Unl.)",0,129.10,"(OF) Carlos Beltran ,(1B) Albert Pujols ,(3B) Andres Blanco ,(OF) Jeff Francoeur ,(P) Zack Greinke ,(2B) Aaron Hill ,(C) Francisco Cervelli ,(P) David Price ,(OF) Mike Trout ,(SS) Nick Ahmed "
1744,96057863,"blueswin (2/Unl.)",0,129.10,"(OF) Carlos Beltran ,(C) Yadier Molina ,(1B) Prince Fielder ,(P) Jeff Samardzija ,(2B) Jimmy Paredes ,(OF) Steven Souza Jr. ,(OF) Randal Grichuk ,(3B) Nolan Arenado ,(P) Carlos Martinez ,(SS) Xander Bogaerts "
1744,96067221,"thefuckingchamp (1/Unl.)",0,129.10,"(3B) Aaron Hill ,(SS) Troy Tulowitzki ,(P) Jeff Samardzija ,(OF) David Peralta ,(C) Wilin Rosario ,(2B) DJ LeMahieu ,(OF) Ben Paulsen ,(1B) Paul Goldschmidt ,(OF) Gregory Polanco ,(P) Carlos Martinez "
1744,96068907,"Beatdown123 (1/Unl.)",0,129.10,"(P) Zack Greinke ,(2B) Neil Walker ,(OF) Andrew McCutchen ,(C) Nick Hundley ,(P) Chris Archer ,(1B) Pedro Alvarez ,(3B) Josh Harrison ,(OF) Starling Marte ,(OF) Gregory Polanco ,(SS) Andrelton Simmons "
1750,96056262,"dlwg1234 (2/Unl.)",0,129.00,"(2B) Brandon Phillips ,(SS) Jhonny Peralta ,(3B) Miguel Cabrera ,(P) Jeff Samardzija ,(OF) Giancarlo Stanton ,(C) Yasmani Grandal ,(P) Mike Montgomery ,(1B) Jose Abreu ,(OF) Mike Trout ,(OF) Bryce Harper "
1751,96030833,"Junkhead1371 (1/Unl.)",0,128.95,"(C) Robinson Chirinos ,(3B) Trevor Plouffe ,(OF) Andrew McCutchen ,(P) Chris Archer ,(1B) Brandon Belt ,(OF) Josh Reddick ,(OF) Mike Trout ,(2B) DJ LeMahieu ,(SS) Adeiny Hechavarria ,(P) Carlos Martinez "
1751,96036717,"OSUBuckeye002 (1/Unl.)",0,128.95,"(OF) Garrett Jones ,(1B) Miguel Cabrera ,(2B) Dustin Pedroia ,(C) Francisco Cervelli ,(P) Chris Archer ,(3B) Todd Frazier ,(SS) Didi Gregorius ,(OF) Gregory Polanco ,(P) Carlos Martinez ,(OF) Bryce Harper "
1751,96039886,"Caru17 (1/Unl.)",0,128.95,"(2B) Brandon Phillips ,(1B) Adam LaRoche ,(OF) Nick Markakis ,(SS) Troy Tulowitzki ,(P) Chris Archer ,(C) Wilson Ramos ,(3B) Todd Frazier ,(OF) Brock Holt ,(P) Carlos Martinez ,(OF) Adam Eaton "
1751,96048483,"nategi (20/Unl.)",0,128.95,"(C) Brian McCann ,(SS) Elvis Andrus ,(P) Chris Archer ,(OF) David Peralta ,(1B) Mitch Moreland ,(OF) Leonys Martin ,(P) Carlos Martinez ,(2B) Rougned Odor ,(OF) Ryan Rua ,(3B) Joey Gallo "
1751,96056160,"jabronimeister (3/Unl.)",0,128.95,"(OF) Carlos Beltran ,(1B) Albert Pujols ,(2B) Robinson Cano ,(C) Brian McCann ,(OF) Chris Young ,(SS) Asdrubal Cabrera ,(P) David Price ,(3B) Kyle Seager ,(OF) Ben Paulsen ,(P) Carlos Martinez "
1751,96057800,"breezeproduction (1/Unl.)",0,128.95,"(OF) Carlos Beltran ,(C) Brian McCann ,(2B) Aaron Hill ,(OF) Ryan Braun ,(OF) Brett Gardner ,(P) Chris Archer ,(1B) Ben Paulsen ,(3B) Jake Lamb ,(SS) Cesar Hernandez ,(P) Carlos Martinez "
1751,96060111,"justwin (1/Unl.)",0,128.95,"(SS) Troy Tulowitzki ,(OF) Chris Coghlan ,(P) Chris Archer ,(OF) Giancarlo Stanton ,(2B) Johnny Giavotella ,(P) Danny Salazar ,(3B) Nolan Arenado ,(1B) Ben Paulsen ,(C) Tucker Barnhart ,(OF) Kevin Kiermaier "
1751,96064106,"Clemson71 (2/Unl.)",0,128.95,"(C) A.J. Pierzynski ,(2B) Brandon Phillips ,(OF) Marlon Byrd ,(1B) Joey Votto ,(OF) Ryan Braun ,(P) Chris Archer ,(3B) Todd Frazier ,(OF) Brock Holt ,(P) Carlos Martinez ,(SS) Carlos Correa "
1751,96065174,"mlbsyndicate (2/Unl.)",0,128.95,"(2B) Howie Kendrick ,(3B) Miguel Cabrera ,(OF) Brandon Barnes ,(OF) Ryan Braun ,(P) Chris Archer ,(C) Welington Castillo ,(OF) Mike Trout ,(1B) Ben Paulsen ,(P) Carlos Martinez ,(SS) Nick Ahmed "
1751,96078390,"jamesalex7 (1/Unl.)",0,128.95,"(1B) Albert Pujols ,(OF) Marlon Byrd ,(SS) Asdrubal Cabrera ,(P) David Price ,(3B) Todd Frazier ,(C) Derek Norris ,(2B) Logan Forsythe ,(OF) Dustin Ackley ,(OF) George Springer ,(P) Carlos Martinez "
1761,96064487,"TurnUp4Cruz (2/Unl.)",0,128.90,"(SS) Asdrubal Cabrera ,(P) Jonathon Niese ,(3B) Evan Longoria ,(P) Chris Archer ,(C) Wilin Rosario ,(2B) Logan Forsythe ,(OF) Joey Butler ,(1B) Jose Abreu ,(OF) Bryce Harper ,(OF) Kevin Kiermaier "
1761,96065598,"Rucle (3/Unl.)",0,128.90,"(3B) Alex Rodriguez ,(P) Jeremy Guthrie ,(C) Brian McCann ,(P) Jesse Chavez ,(OF) Brett Gardner ,(2B) Jimmy Paredes ,(OF) Charlie Blackmon ,(OF) A.J. Pollock ,(1B) Paul Goldschmidt ,(SS) Carlos Correa "
1763,96030800,"hourihan.1 (1/Unl.)",0,128.85,"(P) Zack Greinke ,(SS) Ian Desmond ,(OF) Seth Smith ,(3B) Yunel Escobar ,(OF) Brett Gardner ,(1B) Brandon Belt ,(C) Welington Castillo ,(2B) Kolten Wong ,(OF) A.J. Pollock ,(P) Carlos Martinez "
1763,96059217,"donkeynutz (1/Unl.)",0,128.85,"(P) Zack Greinke ,(2B) Neil Walker ,(SS) Troy Tulowitzki ,(OF) Andrew McCutchen ,(C) Wilin Rosario ,(1B) Ben Paulsen ,(OF) Starling Marte ,(3B) Jake Lamb ,(OF) Gregory Polanco ,(P) Carlos Martinez "
1763,96062120,"shyamthapa17 (2/Unl.)",0,128.85,"(P) Zack Greinke ,(3B) Chase Headley ,(1B) Chris Parmelee ,(OF) David Peralta ,(C) Salvador Perez ,(OF) Billy Burns ,(SS) Cesar Hernandez ,(P) Carlos Martinez ,(2B) Joe Panik ,(OF) Mookie Betts "
1763,96066677,"Tyrone2345 (5/Unl.)",0,128.85,"(P) Jesse Chavez ,(2B) Aaron Hill ,(OF) Brett Gardner ,(3B) Chase Headley ,(P) Chris Archer ,(C) Jonathan Lucroy ,(1B) Lucas Duda ,(OF) Charlie Blackmon ,(OF) A.J. Pollock ,(SS) Nick Ahmed "
1767,96033751,"KPerry6 (1/Unl.)",0,128.80,"(P) C.J. Wilson ,(C) Geovany Soto ,(SS) Asdrubal Cabrera ,(OF) Andrew McCutchen ,(OF) David Peralta ,(P) Madison Bumgarner ,(2B) DJ LeMahieu ,(1B) Ben Paulsen ,(OF) Starling Marte ,(3B) Joey Gallo "
1767,96039048,"Son_of_Liberty (1/Unl.)",0,128.80,"(P) C.J. Wilson ,(C) Geovany Soto ,(SS) Asdrubal Cabrera ,(OF) Andrew McCutchen ,(OF) David Peralta ,(P) Madison Bumgarner ,(2B) DJ LeMahieu ,(1B) Ben Paulsen ,(OF) Starling Marte ,(3B) Joey Gallo "
1767,96044243,"KPerry6 (2/Unl.)",0,128.80,"(P) C.J. Wilson ,(C) Geovany Soto ,(SS) Asdrubal Cabrera ,(OF) Andrew McCutchen ,(OF) David Peralta ,(P) Madison Bumgarner ,(2B) DJ LeMahieu ,(1B) Ben Paulsen ,(OF) Starling Marte ,(3B) Joey Gallo "
1767,96047731,"rcav333 (1/Unl.)",0,128.80,"(OF) Ryan Raburn ,(OF) Ryan Braun ,(OF) David Peralta ,(P) Madison Bumgarner ,(C) Jonathan Lucroy ,(1B) Wilin Rosario ,(2B) Kolten Wong ,(SS) Jean Segura ,(3B) DJ LeMahieu ,(P) Mike Fiers "
1767,96058679,"Barks (3/Unl.)",0,128.80,"(P) R.A. Dickey ,(C) Brian McCann ,(OF) Curtis Granderson ,(P) Ubaldo Jimenez ,(SS) Troy Tulowitzki ,(OF) Ben Revere ,(1B) Lucas Duda ,(OF) Giancarlo Stanton ,(2B) Kolten Wong ,(3B) Nolan Arenado "
1767,96065366,"thecoolhands (1/Unl.)",0,128.80,"(P) C.J. Wilson ,(C) Geovany Soto ,(SS) Asdrubal Cabrera ,(OF) Andrew McCutchen ,(OF) David Peralta ,(P) Madison Bumgarner ,(2B) DJ LeMahieu ,(1B) Ben Paulsen ,(OF) Starling Marte ,(3B) Joey Gallo "
1767,96067146,"Willrush1989 (3/Unl.)",0,128.80,"(C) Brian McCann ,(3B) Mark Reynolds ,(P) Madison Bumgarner ,(OF) Steven Souza Jr. ,(2B) Logan Forsythe ,(OF) Jake Elmore ,(1B) Paul Goldschmidt ,(P) Mike Fiers ,(OF) Kevin Kiermaier ,(SS) Carlos Correa "
1767,96067255,"maxdalury (14/Unl.)",0,128.80,"(OF) Carlos Beltran ,(1B) Garrett Jones ,(2B) Robinson Cano ,(C) Brian McCann ,(3B) Chase Headley ,(OF) David Peralta ,(P) Madison Bumgarner ,(SS) Didi Gregorius ,(P) Mike Fiers ,(OF) Joc Pederson "
1767,96067275,"maxdalury (34/Unl.)",0,128.80,"(OF) Carlos Beltran ,(OF) Garrett Jones ,(2B) Robinson Cano ,(C) Brian McCann ,(3B) Chase Headley ,(OF) David Peralta ,(P) Madison Bumgarner ,(SS) Didi Gregorius ,(1B) Ben Paulsen ,(P) Mike Fiers "
1776,96050767,"ncoliphant (1/Unl.)",0,128.75,"(C) Dioner Navarro ,(SS) Troy Tulowitzki ,(P) Jeff Locke ,(OF) A.J. Pollock ,(3B) Nolan Arenado ,(2B) DJ LeMahieu ,(OF) Ben Paulsen ,(1B) Paul Goldschmidt ,(P) Carlos Martinez ,(OF) Joc Pederson "
1776,96061292,"atistoy (2/Unl.)",0,128.75,"(OF) Angel Pagan ,(C) Yadier Molina ,(OF) Jeff Francoeur ,(P) Zack Greinke ,(1B) Miguel Cabrera ,(OF) Ryan Braun ,(3B) Chase Headley ,(2B) Jose Altuve ,(P) Stephen Strasburg ,(SS) Carlos Correa "
1776,96068190,"cprez66 (1/Unl.)",0,128.75,"(P) Jason Hammel ,(OF) Curtis Granderson ,(OF) Chris Young ,(SS) Yunel Escobar ,(OF) Jon Jay ,(C) Welington Castillo ,(P) Madison Bumgarner ,(1B) Paul Goldschmidt ,(3B) Xander Bogaerts ,(2B) Addison Russell "
1779,96024662,"brandongatti (4/Unl.)",0,128.70,"(OF) Alex Rios ,(P) Zack Greinke ,(SS) Troy Tulowitzki ,(P) Mike Pelfrey ,(C) Wilin Rosario ,(OF) Charlie Blackmon ,(OF) Mike Trout ,(3B) Nolan Arenado ,(2B) DJ LeMahieu ,(1B) Ben Paulsen "
1779,96052581,"hicksy10 (10/Unl.)",0,128.70,"(P) R.A. Dickey ,(OF) Carlos Gomez ,(SS) Troy Tulowitzki ,(OF) Brett Gardner ,(C) Wilin Rosario ,(OF) Charlie Blackmon ,(3B) Nolan Arenado ,(2B) DJ LeMahieu ,(1B) Ben Paulsen ,(P) Chi Chi Gonzalez "
1781,96035326,"plentz (1/Unl.)",0,128.65,"(3B) Alex Rodriguez ,(1B) Albert Pujols ,(OF) Brett Gardner ,(C) Nick Hundley ,(P) Jonathon Niese ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(OF) A.J. Pollock ,(P) Carlos Martinez ,(SS) Xander Bogaerts "
1781,96062409,"joegiv (1/Unl.)",0,128.65,"(1B) Albert Pujols ,(SS) J.J. Hardy ,(2B) Dustin Pedroia ,(P) Jeff Locke ,(C) Jonathan Lucroy ,(OF) Giancarlo Stanton ,(OF) Josh Harrison ,(P) Stephen Strasburg ,(OF) A.J. Pollock ,(3B) Nolan Arenado "
1783,96014733,"minus790 (1/Unl.)",0,128.60,"(P) Jesse Chavez ,(2B) Ben Zobrist ,(OF) Josh Reddick ,(C) Wilin Rosario ,(1B) Ike Davis ,(OF) Billy Burns ,(OF) A.J. Pollock ,(3B) Jake Lamb ,(SS) Marcus Semien ,(P) Carlos Martinez "
1783,96016175,"CoopPark (1/Unl.)",0,128.60,"(2B) Aaron Hill ,(SS) Troy Tulowitzki ,(C) Nick Hundley ,(OF) David Peralta ,(P) Mike Montgomery ,(OF) Charlie Blackmon ,(OF) Mike Trout ,(1B) Paul Goldschmidt ,(3B) Jake Lamb ,(P) Carlos Martinez "
1783,96023806,"dont-buy-leace (1/Unl.)",0,128.60,"(C) Brian McCann ,(P) Jesse Chavez ,(OF) Charlie Blackmon ,(2B) Jose Altuve ,(OF) A.J. Pollock ,(OF) George Springer ,(P) Carlos Martinez ,(3B) Kris Bryant ,(1B) Evan Gattis ,(SS) Carlos Correa "
1783,96048862,"Yizzle1 (2/Unl.)",0,128.60,"(3B) Alex Rodriguez ,(C) Brian McCann ,(P) Jesse Chavez ,(SS) Asdrubal Cabrera ,(OF) Brett Gardner ,(OF) Charlie Blackmon ,(2B) Jake Elmore ,(1B) Paul Goldschmidt ,(P) Carlos Martinez ,(OF) Mookie Betts "
1783,96049490,"donnydeals (4/Unl.)",0,128.60,"(SS) Jose Reyes ,(OF) Jeff Francoeur ,(C) Brian McCann ,(2B) Ben Zobrist ,(OF) Joey Butler ,(OF) Jake Elmore ,(P) Stephen Strasburg ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(P) Carlos Martinez "
1783,96051143,"jostapow (1/Unl.)",0,128.60,"(C) Brian McCann ,(P) Jesse Chavez ,(SS) Troy Tulowitzki ,(OF) Brett Gardner ,(2B) Johnny Giavotella ,(OF) Charlie Blackmon ,(OF) Jake Elmore ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(P) Carlos Martinez "
1783,96052095,"gualop (1/Unl.)",0,128.60,"(OF) Garrett Jones ,(2B) Jimmy Paredes ,(C) Jonathan Lucroy ,(OF) Billy Burns ,(P) Stephen Strasburg ,(OF) A.J. Pollock ,(1B) Ben Paulsen ,(3B) Jake Lamb ,(P) Carlos Martinez ,(SS) Carlos Correa "
1783,96060862,"NickPicc (1/Unl.)",0,128.60,"(P) Jesse Chavez ,(2B) Ben Zobrist ,(SS) Troy Tulowitzki ,(OF) David Peralta ,(C) Wilin Rosario ,(3B) Danny Espinosa ,(OF) A.J. Pollock ,(OF) Ben Paulsen ,(1B) Paul Goldschmidt ,(P) Carlos Martinez "
1783,96078510,"Mr.Gamecock (1/Unl.)",0,128.60,"(OF) Garrett Jones ,(2B) Robinson Cano ,(C) Brian McCann ,(P) Jesse Chavez ,(SS) Troy Tulowitzki ,(OF) Brett Gardner ,(3B) Chase Headley ,(OF) David Peralta ,(1B) Paul Goldschmidt ,(P) Carlos Martinez "
1792,96028438,"chrisr77 (1/Unl.)",0,128.55,"(P) Jeremy Guthrie ,(C) Welington Castillo ,(OF) David Peralta ,(P) Madison Bumgarner ,(OF) Jason Heyward ,(2B) Logan Forsythe ,(SS) Jean Segura ,(3B) Nolan Arenado ,(1B) Paul Goldschmidt ,(OF) Byron Buxton "
1792,96050884,"dabcat (2/Unl.)",0,128.55,"(2B) Robinson Cano ,(C) Brian McCann ,(SS) Troy Tulowitzki ,(OF) Brett Gardner ,(P) Mike Pelfrey ,(OF) David Peralta ,(OF) A.J. Pollock ,(1B) Paul Goldschmidt ,(P) Carlos Martinez ,(3B) Joey Gallo "
1794,96022641,"silver127 (1/Unl.)",0,128.50,"(SS) Troy Tulowitzki ,(P) Chris Archer ,(P) Madison Bumgarner ,(OF) Steven Souza Jr. ,(2B) Derek Dietrich ,(OF) Billy Burns ,(OF) Jake Elmore ,(3B) Nolan Arenado ,(C) Tucker Barnhart ,(1B) Justin Bour "
1794,96025285,"rdjcaron (1/Unl.)",0,128.50,"(1B) Prince Fielder ,(OF) Andrew McCutchen ,(OF) Brett Gardner ,(P) Chris Archer ,(C) Jonathan Lucroy ,(3B) Josh Donaldson ,(2B) Dee Gordon ,(P) Chase Anderson ,(OF) Mookie Betts ,(SS) Carlos Correa "
1794,96036853,"5hzdrop (2/Unl.)",0,128.50,"(OF) Torii Hunter ,(1B) Joe Mauer ,(C) Francisco Cervelli ,(P) David Price ,(P) Madison Bumgarner ,(3B) Andrew Romine ,(SS) Ryan Goins ,(2B) Brian Dozier ,(OF) Bryce Harper ,(OF) Eddie Rosario "
1794,96059657,"Str8wood (1/Unl.)",0,128.50,"(1B) Albert Pujols ,(OF) Andrew McCutchen ,(OF) Ryan Braun ,(3B) Evan Longoria ,(P) Chris Archer ,(C) Jonathan Lucroy ,(2B) Brian Dozier ,(P) Mike Fiers ,(SS) Carlos Correa ,(OF) Byron Buxton "
1794,96060822,"rdsxfn (1/Unl.)",0,128.50,"(C) Kurt Suzuki ,(OF) Ryan Braun ,(P) Chris Archer ,(P) Madison Bumgarner ,(SS) Ryan Flaherty ,(2B) Jake Elmore ,(1B) Kennys Vargas ,(OF) George Springer ,(OF) Joc Pederson ,(3B) Maikel Franco "
1794,96061010,"danob11 (2/Unl.)",0,128.50,"(C) Dioner Navarro ,(1B) Ryan Howard ,(OF) David Peralta ,(P) David Price ,(P) Madison Bumgarner ,(2B) Logan Forsythe ,(OF) Billy Hamilton ,(OF) Brock Holt ,(3B) Hernan Perez ,(SS) Francisco Lindor "
1794,96061862,"whiskeyandritalin (1/Unl.)",0,128.50,"(OF) Ryan Raburn ,(2B) Neil Walker ,(P) Chris Archer ,(C) Welington Castillo ,(OF) David Peralta ,(P) Madison Bumgarner ,(OF) Ben Paulsen ,(1B) Paul Goldschmidt ,(3B) Jake Lamb ,(SS) Hernan Perez "
1801,96035430,"bamjam12 (1/Unl.)",0,128.45,"(P) Ubaldo Jimenez ,(1B) Miguel Cabrera ,(2B) Neil Walker ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(P) David Price ,(3B) Todd Frazier ,(SS) Jordy Mercer ,(OF) Josh Harrison ,(OF) Starling Marte "
1802,96013865,"DooleyMcStitch (11/Unl.)",0,128.40,"(OF) Carlos Beltran ,(P) Zack Greinke ,(OF) Chris Parmelee ,(OF) David Peralta ,(P) Madison Bumgarner ,(2B) Ryan Goins ,(3B) Brock Holt ,(1B) Paul Goldschmidt ,(C) Tucker Barnhart ,(SS) Cesar Hernandez "
1802,96047421,"Straight_Arrows_52 (4/Unl.)",0,128.40,"(2B) Omar Infante ,(OF) Chris Young ,(P) Zack Greinke ,(SS) Elvis Andrus ,(OF) Chris Parmelee ,(1B) Brandon Belt ,(P) Madison Bumgarner ,(C) Salvador Perez ,(3B) Matt Duffy ,(OF) Yoenis Cespedes "
1802,96059119,"Payne77 (8/Unl.)",0,128.40,"(P) CC Sabathia ,(OF) Angel Pagan ,(1B) Logan Morrison ,(P) Madison Bumgarner ,(C) Jonathan Lucroy ,(OF) A.J. Pollock ,(3B) Kyle Seager ,(OF) George Springer ,(2B) Joe Panik ,(SS) Carlos Correa "
1805,96045522,"dan0187 (1/Unl.)",0,128.35,"(3B) Alex Rodriguez ,(P) Ubaldo Jimenez ,(P) Zack Greinke ,(OF) Andre Ethier ,(OF) Ryan Braun ,(OF) Brett Gardner ,(C) Jonathan Lucroy ,(1B) Lucas Duda ,(2B) Kolten Wong ,(SS) Carlos Correa "
1805,96048733,"finzguy (1/Unl.)",0,128.35,"(C) Russell Martin ,(P) Ubaldo Jimenez ,(P) Zack Greinke ,(OF) Justin Upton ,(1B) Chris Parmelee ,(3B) Todd Frazier ,(2B) Jason Kipnis ,(OF) Mike Trout ,(OF) Domingo Santana ,(SS) Carlos Correa "
1805,96051097,"bigtalldude22 (1/Unl.)",0,128.35,"(SS) Jimmy Rollins ,(1B) Michael Cuddyer ,(C) Brian McCann ,(2B) Dustin Pedroia ,(OF) Andrew McCutchen ,(OF) Jon Jay ,(P) Collin McHugh ,(3B) Nolan Arenado ,(P) Carlos Martinez ,(OF) Bryce Harper "
1805,96068063,"blinggyy (1/Unl.)",0,128.35,"(OF) Ryan Raburn ,(SS) Troy Tulowitzki ,(C) Nick Hundley ,(P) Chris Archer ,(OF) Jake Elmore ,(OF) A.J. Pollock ,(3B) Nolan Arenado ,(2B) DJ LeMahieu ,(1B) Paul Goldschmidt ,(P) Chi Chi Gonzalez "
1809,96041525,"zombiedave (5/Unl.)",0,128.30,"(2B) Neil Walker ,(SS) Troy Tulowitzki ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(P) Jeff Locke ,(P) Madison Bumgarner ,(3B) Josh Harrison ,(1B) Paul Goldschmidt ,(OF) Starling Marte ,(OF) Gregory Polanco "
1810,96023142,"TheThrill (8/Unl.)",0,128.25,"(C) Nick Hundley ,(P) Madison Bumgarner ,(2B) Jake Elmore ,(OF) Dustin Ackley ,(OF) A.J. Pollock ,(OF) Ben Paulsen ,(1B) Paul Goldschmidt ,(3B) Jake Lamb ,(P) Carlos Martinez ,(SS) Brad Miller "
1810,96037882,"LeastSq (1/Unl.)",0,128.25,"(1B) Garrett Jones ,(P) C.J. Wilson ,(SS) Jhonny Peralta ,(2B) Ben Zobrist ,(OF) Brett Gardner ,(C) Cameron Rupp ,(P) Carlos Martinez ,(OF) Bryce Harper ,(OF) Joc Pederson ,(3B) Maikel Franco "
1810,96049464,"BrandonT245 (1/Unl.)",0,128.25,"(1B) Albert Pujols ,(C) Yadier Molina ,(SS) Erick Aybar ,(OF) Jeff Francoeur ,(2B) Dustin Pedroia ,(OF) Brett Gardner ,(P) Madison Bumgarner ,(3B) Josh Donaldson ,(P) Carlos Martinez ,(OF) Yoenis Cespedes "
1810,96051514,"Jayn33 (1/Unl.)",0,128.25,"(OF) Carlos Beltran ,(OF) Carlos Gomez ,(3B) Chase Headley ,(OF) David Peralta ,(C) Jonathan Lucroy ,(2B) DJ LeMahieu ,(1B) Paul Goldschmidt ,(P) Mike Fiers ,(SS) Eugenio Suarez ,(P) Carlos Martinez "
1810,96052139,"dakota18gibson (1/Unl.)",0,128.25,"(OF) Carlos Beltran ,(2B) Robinson Cano ,(P) Zack Greinke ,(1B) Miguel Cabrera ,(3B) Chase Headley ,(C) Wilson Ramos ,(OF) Josh Harrison ,(OF) Mookie Betts ,(SS) Carlos Correa ,(P) Chi Chi Gonzalez "
1810,96054980,"ryryfree42 (1/Unl.)",0,128.25,"(1B) Albert Pujols ,(SS) Jose Reyes ,(3B) Andres Blanco ,(C) Roberto Perez ,(P) Madison Bumgarner ,(2B) Dee Gordon ,(OF) Domingo Santana ,(P) Carlos Martinez ,(OF) Bryce Harper ,(OF) Mookie Betts "
