Rank,EntryId,EntryName,TimeRemaining,Points,Lineup
223,96745125,jake09 (8/Unl.),0,135.95,"(OF) Carlos Beltran ,(C) Yadier Molina ,(3B) Chase Headley ,(2B) Derek Dietrich ,(P) Lance Lynn ,(OF) Randal Grichuk ,(OF) Billy Hamilton ,(P) Dallas Keuchel ,(SS) Adeiny Hechavarria ,(1B) Evan Gattis "
223,96745911,PlayinSmacked (2/Unl.),0,135.95,"(OF) Marlon Byrd ,(3B) Luis Valbuena ,(1B) Pedro Alvarez ,(C) Jason Castro ,(P) Lance Lynn ,(2B) Jose Altuve ,(OF) Billy Hamilton ,(P) Dallas Keuchel ,(SS) Eugenio Suarez ,(OF) Gregory Polanco "
223,96748461,PlayinSmacked (1/Unl.),0,135.95,"(OF) Marlon Byrd ,(3B) Luis Valbuena ,(1B) Pedro Alvarez ,(C) Jason Castro ,(P) Lance Lynn ,(2B) Jose Altuve ,(OF) Billy Hamilton ,(P) Dallas Keuchel ,(SS) Eugenio Suarez ,(OF) Gregory Polanco "
223,96749016,bcm9795 (1/Unl.),0,135.95,"(C) Brayan Pena ,(1B) Joey Votto ,(2B) Luis Valbuena ,(OF) Andrew McCutchen ,(3B) Todd Frazier ,(P) Lance Lynn ,(OF) Josh Harrison ,(SS) Jose Pirela ,(P) Dallas Keuchel ,(OF) Gregory Polanco "
223,96749482,gatorfan1025 (1/Unl.),0,135.95,"(OF) Skip Schumaker ,(1B) Mark Reynolds ,(3B) Luis Valbuena ,(OF) Andrew McCutchen ,(C) Jason Castro ,(P) Lance Lynn ,(2B) Jose Altuve ,(OF) Randal Grichuk ,(P) Dallas Keuchel ,(SS) Carlos Correa "
231,96750721,scotty71 (1/Unl.),0,135.75,"(1B) Joey Votto ,(OF) Colby Rasmus ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(2B) Dee Gordon ,(P) Anthony DeSclafani ,(OF) Billy Hamilton ,(P) Dallas Keuchel ,(SS) Eugenio Suarez ,(C) J.T. Realmuto "
231,96750726,scotty71 (2/Unl.),0,135.75,"(1B) Joey Votto ,(OF) Colby Rasmus ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(2B) Dee Gordon ,(P) Anthony DeSclafani ,(OF) Billy Hamilton ,(P) Dallas Keuchel ,(SS) Eugenio Suarez ,(C) J.T. Realmuto "
231,96750982,scotty71 (6/Unl.),0,135.75,"(1B) Joey Votto ,(OF) Colby Rasmus ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(2B) Dee Gordon ,(P) Anthony DeSclafani ,(OF) Billy Hamilton ,(P) Dallas Keuchel ,(SS) Eugenio Suarez ,(C) J.T. Realmuto "
231,96750989,scotty71 (7/Unl.),0,135.75,"(1B) Joey Votto ,(OF) Colby Rasmus ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(2B) Dee Gordon ,(P) Anthony DeSclafani ,(OF) Billy Hamilton ,(P) Dallas Keuchel ,(SS) Eugenio Suarez ,(C) J.T. Realmuto "
231,96758333,scotty71 (3/Unl.),0,135.75,"(1B) Joey Votto ,(OF) Colby Rasmus ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(2B) Dee Gordon ,(P) Anthony DeSclafani ,(OF) Billy Hamilton ,(P) Dallas Keuchel ,(SS) Eugenio Suarez ,(C) J.T. Realmuto "
231,96758339,scotty71 (4/Unl.),0,135.75,"(1B) Joey Votto ,(OF) Colby Rasmus ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(2B) Dee Gordon ,(P) Anthony DeSclafani ,(OF) Billy Hamilton ,(P) Dallas Keuchel ,(SS) Eugenio Suarez ,(C) J.T. Realmuto "
231,96758548,scotty71 (5/Unl.),0,135.75,"(1B) Joey Votto ,(OF) Colby Rasmus ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(2B) Dee Gordon ,(P) Anthony DeSclafani ,(OF) Billy Hamilton ,(P) Dallas Keuchel ,(SS) Eugenio Suarez ,(C) J.T. Realmuto "
238,96716708,waterboyalz (2/Unl.),0,135.6,"(C) Yadier Molina ,(1B) Joey Votto ,(OF) Andrew McCutchen ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(SS) Jordy Mercer ,(2B) Kolten Wong ,(P) Adam Warren ,(P) Dallas Keuchel ,(OF) Gregory Polanco "
238,96747362,sleevik (1/Unl.),0,135.6,"(2B) Neil Walker ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(1B) Pedro Alvarez ,(SS) Jordy Mercer ,(OF) Josh Harrison ,(P) Adam Warren ,(P) Dallas Keuchel "
240,96727710,Jaywalker72 (1/Unl.),0,135.55,"(P) A.J. Burnett ,(3B) Luis Valbuena ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(SS) Pete Kozma ,(OF) Josh Harrison ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(OF) Gregory Polanco ,(1B) Evan Gattis "
240,96749408,lannilou (1/Unl.),0,135.55,"(P) A.J. Burnett ,(OF) Jason Heyward ,(C) Jason Castro ,(OF) Josh Harrison ,(2B) Kolten Wong ,(OF) Randal Grichuk ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(SS) Adeiny Hechavarria ,(1B) Evan Gattis "
240,96749823,ntninja (1/Unl.),0,135.55,"(P) A.J. Burnett ,(OF) Colby Rasmus ,(OF) Jon Jay ,(1B) Pedro Alvarez ,(3B) Josh Harrison ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(C) J.T. Realmuto ,(OF) Preston Tucker ,(SS) Jung Ho Kang "
243,96731999,theslug (1/Unl.),0,135.45,"(2B) Brandon Phillips ,(OF) Marlon Byrd ,(C) Brayan Pena ,(1B) Joey Votto ,(OF) Andrew McCutchen ,(3B) Todd Frazier ,(P) Lance Lynn ,(OF) Josh Harrison ,(P) Adam Warren ,(SS) Carlos Correa "
243,96745510,TheDonJulio (1/Unl.),0,135.45,"(2B) Brandon Phillips ,(1B) Joey Votto ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(P) Lance Lynn ,(P) Adam Warren ,(OF) Gregory Polanco ,(SS) Jung Ho Kang "
245,96729282,wrickrd (1/Unl.),0,134.95,"(1B) Joey Votto ,(2B) Neil Walker ,(OF) Andrew McCutchen ,(OF) Colby Rasmus ,(C) Francisco Cervelli ,(OF) Jason Heyward ,(P) Lance Lynn ,(SS) Jordy Mercer ,(P) Dallas Keuchel ,(3B) Matt Carpenter "
245,96734416,Pointgiven (8/Unl.),0,134.95,"(1B) Mark Teixeira ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(2B) Pete Kozma ,(OF) Giancarlo Stanton ,(P) Lance Lynn ,(SS) Jordy Mercer ,(3B) Josh Harrison ,(P) Dallas Keuchel ,(OF) Gregory Polanco "
245,96738996,DT_1985 (1/Unl.),0,134.95,"(C) Brayan Pena ,(2B) Luis Valbuena ,(OF) Andrew McCutchen ,(OF) Jason Heyward ,(P) Lance Lynn ,(SS) Jordy Mercer ,(P) Dallas Keuchel ,(OF) George Springer ,(1B) Evan Gattis ,(3B) Jung Ho Kang "
245,96742526,flapjaxxx77 (1/Unl.),0,134.95,"(2B) Brandon Phillips ,(C) Yadier Molina ,(1B) Joey Votto ,(3B) Mark Reynolds ,(OF) Andrew McCutchen ,(OF) Giancarlo Stanton ,(P) Lance Lynn ,(SS) Jose Pirela ,(P) Dallas Keuchel ,(OF) Gregory Polanco "
249,96749044,Windsor8484 (1/Unl.),0,134.75,"(OF) Marlon Byrd ,(C) Brayan Pena ,(1B) Joey Votto ,(P) Dan Haren ,(OF) Colby Rasmus ,(OF) Giancarlo Stanton ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(SS) Carlos Correa ,(3B) Jung Ho Kang "
250,96723746,waterboyalz (1/Unl.),0,134.6,"(C) Yadier Molina ,(1B) Joey Votto ,(OF) Andrew McCutchen ,(SS) Ivan De Jesus Jr. ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(2B) Kolten Wong ,(OF) Billy Hamilton ,(P) Adam Warren ,(P) Dallas Keuchel "
250,96737114,pete-is-the-man (1/Unl.),0,134.6,"(OF) Carlos Beltran ,(2B) Brandon Phillips ,(P) Dan Haren ,(C) Francisco Cervelli ,(OF) Jason Heyward ,(3B) Todd Frazier ,(P) Lance Lynn ,(OF) George Springer ,(1B) Evan Gattis ,(SS) Jung Ho Kang "
252,96709580,harry4109 (1/Unl.),0,134.55,"(P) A.J. Burnett ,(1B) Joey Votto ,(OF) Jason Heyward ,(3B) Pedro Alvarez ,(OF) Josh Harrison ,(2B) Kolten Wong ,(OF) Randal Grichuk ,(P) Dallas Keuchel ,(SS) Adeiny Hechavarria ,(C) J.T. Realmuto "
252,96738337,pumpkins (1/Unl.),0,134.55,"(P) A.J. Burnett ,(OF) Skip Schumaker ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(C) Francisco Cervelli ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(1B) Evan Gattis ,(OF) Preston Tucker ,(SS) Carlos Correa "
254,96745348,iamasportsnut (1/Unl.),0,134.45,"(2B) Brandon Phillips ,(OF) Marlon Byrd ,(C) Brayan Pena ,(1B) Joey Votto ,(OF) Andrew McCutchen ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(P) Lance Lynn ,(P) Adam Warren ,(SS) Carlos Correa "
255,96728110,superiorgreenturf (1/Unl.),0,133.95,"(1B) Mark Reynolds ,(C) Francisco Cervelli ,(OF) Jon Jay ,(OF) Jason Heyward ,(P) Lance Lynn ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(OF) Preston Tucker ,(SS) Carlos Correa "
255,96733274,mrmizzou55 (1/Unl.),0,133.95,"(1B) Joey Votto ,(3B) Luis Valbuena ,(OF) Andrew McCutchen ,(OF) Colby Rasmus ,(OF) Jason Heyward ,(C) Jason Castro ,(P) Lance Lynn ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(SS) Jung Ho Kang "
255,96739297,duffenbrau (1/Unl.),0,133.95,"(1B) Mark Reynolds ,(OF) Colby Rasmus ,(OF) Jason Heyward ,(C) Jason Castro ,(P) Lance Lynn ,(OF) Josh Harrison ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(SS) Carlos Correa ,(3B) Jung Ho Kang "
255,96739967,Aszfire (1/Unl.),0,133.95,"(1B) Joey Votto ,(OF) Colby Rasmus ,(C) Jason Castro ,(P) Lance Lynn ,(2B) Kolten Wong ,(OF) Billy Hamilton ,(P) Dallas Keuchel ,(OF) Preston Tucker ,(SS) Carlos Correa ,(3B) Jung Ho Kang "
255,96750770,BeL0WaB0Ve (1/Unl.),0,133.95,"(1B) Joey Votto ,(2B) Luis Valbuena ,(OF) Andrew McCutchen ,(OF) Colby Rasmus ,(C) Francisco Cervelli ,(3B) Pedro Alvarez ,(P) Lance Lynn ,(P) Dallas Keuchel ,(OF) Preston Tucker ,(SS) Jung Ho Kang "
260,96698119,TheBiesor (1/Unl.),0,133.75,"(C) Brayan Pena ,(P) Dan Haren ,(OF) Andrew McCutchen ,(OF) Colby Rasmus ,(OF) Giancarlo Stanton ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(1B) Justin Bour ,(SS) Carlos Correa ,(3B) Jung Ho Kang "
260,96737416,Dropkid (1/Unl.),0,133.75,"(2B) Brandon Phillips ,(P) Dan Haren ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(1B) Pedro Alvarez ,(P) Dallas Keuchel ,(OF) George Springer ,(OF) Preston Tucker ,(SS) Carlos Correa ,(3B) Jung Ho Kang "
260,96738857,rocketman828 (1/Unl.),0,133.75,"(C) Brayan Pena ,(2B) Luis Valbuena ,(OF) Jason Heyward ,(3B) Todd Frazier ,(P) Anthony DeSclafani ,(OF) Randal Grichuk ,(P) Dallas Keuchel ,(OF) George Springer ,(1B) Evan Gattis ,(SS) Carlos Correa "
260,96750399,cloudllc (1/Unl.),0,133.75,"(2B) Brandon Phillips ,(P) Dan Haren ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(C) Francisco Cervelli ,(OF) Josh Harrison ,(P) Dallas Keuchel ,(OF) George Springer ,(1B) Evan Gattis ,(SS) Carlos Correa "
264,96715477,JasonSinKS1 (1/Unl.),0,133.6,"(OF) Marlon Byrd ,(1B) Joey Votto ,(OF) Chris Young ,(C) Francisco Cervelli ,(3B) Todd Frazier ,(P) Lance Lynn ,(P) Anthony DeSclafani ,(2B) Jose Altuve ,(OF) Billy Hamilton ,(SS) Carlos Correa "
264,96720125,threestars (1/Unl.),0,133.6,"(C) Yadier Molina ,(OF) Andrew McCutchen ,(OF) Jason Heyward ,(OF) Giancarlo Stanton ,(1B) Pedro Alvarez ,(2B) Jose Altuve ,(P) Adam Warren ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(SS) Adeiny Hechavarria "
264,96720486,vmoney (2/Unl.),0,133.6,"(C) Yadier Molina ,(OF) Jon Jay ,(OF) Jason Heyward ,(1B) Todd Frazier ,(SS) Pete Kozma ,(OF) Giancarlo Stanton ,(2B) Kolten Wong ,(P) Adam Warren ,(P) Dallas Keuchel ,(3B) Matt Carpenter "
264,96734305,Pointgiven (3/Unl.),0,133.6,"(OF) Carlos Beltran ,(2B) Brandon Phillips ,(OF) Marlon Byrd ,(C) Brayan Pena ,(1B) Joey Votto ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(P) Lance Lynn ,(P) Anthony DeSclafani ,(SS) Carlos Correa "
264,96734704,Tolpeko (1/Unl.),0,133.6,"(2B) Brandon Phillips ,(OF) Marlon Byrd ,(C) Brayan Pena ,(1B) Joey Votto ,(SS) Jhonny Peralta ,(3B) Todd Frazier ,(P) Lance Lynn ,(P) Anthony DeSclafani ,(OF) Billy Hamilton ,(OF) George Springer "
264,96742421,lcmc (1/Unl.),0,133.6,"(2B) Brandon Phillips ,(OF) Marlon Byrd ,(C) Brayan Pena ,(1B) Joey Votto ,(3B) Todd Frazier ,(P) Lance Lynn ,(P) Anthony DeSclafani ,(SS) Jose Pirela ,(OF) Billy Hamilton ,(OF) George Springer "
270,96712934,NYYANK (1/Unl.),0,133.55,"(P) A.J. Burnett ,(OF) Skip Schumaker ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(C) Francisco Cervelli ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(OF) George Springer ,(1B) Evan Gattis ,(SS) Jung Ho Kang "
270,96712983,mikied06 (1/Unl.),0,133.55,"(P) A.J. Burnett ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(C) Francisco Cervelli ,(1B) Pedro Alvarez ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(OF) Christian Yelich ,(OF) Preston Tucker ,(SS) Jung Ho Kang "
270,96729732,freshgrinch23 (3/Unl.),0,133.55,"(P) A.J. Burnett ,(OF) Chris Young ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(OF) Jason Heyward ,(1B) Todd Frazier ,(2B) Kolten Wong ,(SS) Jose Pirela ,(P) Dallas Keuchel ,(3B) Matt Carpenter "
270,96734936,blotner24 (1/Unl.),0,133.55,"(P) A.J. Burnett ,(1B) Joey Votto ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(2B) Pete Kozma ,(OF) Giancarlo Stanton ,(OF) Billy Hamilton ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(SS) Eugenio Suarez "
270,96750683,dpoirier55555 (1/Unl.),0,133.55,"(P) A.J. Burnett ,(C) Yadier Molina ,(OF) Skip Schumaker ,(SS) Pete Kozma ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(OF) George Springer ,(1B) Evan Gattis ,(OF) Preston Tucker "
275,96645132,2GIDDYGIDDIES (3/Unl.),0,132.95,"(OF) Carlos Beltran ,(2B) Neil Walker ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(C) Francisco Cervelli ,(P) Lance Lynn ,(OF) Josh Harrison ,(P) Dallas Keuchel ,(1B) Evan Gattis ,(SS) Jung Ho Kang "
275,96688900,brbloomy (1/Unl.),0,132.95,"(C) Yadier Molina ,(1B) Joey Votto ,(OF) Andrew McCutchen ,(SS) Pete Kozma ,(P) Lance Lynn ,(OF) Josh Harrison ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(OF) Gregory Polanco "
275,96704907,hammer2012 (2/Unl.),0,132.95,"(OF) Marlon Byrd ,(C) Brayan Pena ,(1B) Mark Reynolds ,(3B) Luis Valbuena ,(P) Lance Lynn ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(OF) George Springer ,(OF) Preston Tucker ,(SS) Carlos Correa "
275,96708496,spundin (5/Unl.),0,132.95,"(C) Brayan Pena ,(1B) Joey Votto ,(2B) Luis Valbuena ,(OF) Andrew McCutchen ,(P) Lance Lynn ,(SS) Jordy Mercer ,(3B) Josh Harrison ,(P) Dallas Keuchel ,(OF) George Springer ,(OF) Preston Tucker "
275,96718113,Julian14 (1/Unl.),0,132.95,"(OF) Marlon Byrd ,(C) Brayan Pena ,(3B) Luis Valbuena ,(1B) Pedro Alvarez ,(P) Lance Lynn ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(OF) Gregory Polanco ,(OF) George Springer ,(SS) Jung Ho Kang "
275,96724592,bglezerman (2/Unl.),0,132.95,"(2B) Brandon Phillips ,(C) Yadier Molina ,(1B) Mark Reynolds ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(P) Lance Lynn ,(P) Dallas Keuchel ,(OF) George Springer ,(OF) Preston Tucker ,(SS) Carlos Correa "
275,96739486,swoof486 (1/Unl.),0,132.95,"(C) Brayan Pena ,(OF) Skip Schumaker ,(3B) Luis Valbuena ,(OF) Jon Jay ,(P) Lance Lynn ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(OF) George Springer ,(1B) Evan Gattis ,(SS) Carlos Correa "
275,96745837,InigoMontoya (1/Unl.),0,132.95,"(OF) Marlon Byrd ,(C) Brayan Pena ,(1B) Mark Reynolds ,(3B) Luis Valbuena ,(P) Lance Lynn ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(OF) George Springer ,(OF) Preston Tucker ,(SS) Carlos Correa "
275,96748839,thebigpotato (1/Unl.),0,132.95,"(C) Brayan Pena ,(2B) Luis Valbuena ,(OF) Andrew McCutchen ,(OF) Giancarlo Stanton ,(1B) Pedro Alvarez ,(P) Lance Lynn ,(SS) Jordy Mercer ,(3B) Josh Harrison ,(P) Dallas Keuchel ,(OF) Preston Tucker "
275,96749032,marsh808 (2/Unl.),0,132.95,"(C) Brayan Pena ,(2B) Luis Valbuena ,(OF) Andrew McCutchen ,(OF) Giancarlo Stanton ,(1B) Pedro Alvarez ,(P) Lance Lynn ,(SS) Jordy Mercer ,(3B) Josh Harrison ,(P) Dallas Keuchel ,(OF) Preston Tucker "
285,96711247,shiftykings (1/Unl.),0,132.75,"(OF) Chris Young ,(3B) Luis Valbuena ,(C) Francisco Cervelli ,(P) Anthony DeSclafani ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(OF) George Springer ,(1B) Evan Gattis ,(OF) Preston Tucker ,(SS) Carlos Correa "
285,96746728,chessmasterfrank (1/Unl.),0,132.75,"(C) Brayan Pena ,(1B) Joey Votto ,(2B) Luis Valbuena ,(OF) Colby Rasmus ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(P) Anthony DeSclafani ,(P) Dallas Keuchel ,(OF) Preston Tucker ,(SS) Carlos Correa "
287,96734424,mattstan16 (1/Unl.),0,132.6,"(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(1B) Todd Frazier ,(OF) Giancarlo Stanton ,(2B) Kolten Wong ,(P) Adam Warren ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(OF) Gregory Polanco ,(SS) Jung Ho Kang "
287,96740264,SweetNectar (1/Unl.),0,132.6,"(2B) Brandon Phillips ,(C) Brayan Pena ,(1B) Joey Votto ,(OF) Jason Heyward ,(3B) Todd Frazier ,(P) Lance Lynn ,(P) Anthony DeSclafani ,(OF) Billy Hamilton ,(OF) George Springer ,(SS) Carlos Correa "
287,96743133,kungfugrizzly (1/Unl.),0,132.6,"(1B) Joey Votto ,(C) Francisco Cervelli ,(OF) Jason Heyward ,(3B) Todd Frazier ,(OF) Giancarlo Stanton ,(2B) Kolten Wong ,(P) Adam Warren ,(P) Dallas Keuchel ,(OF) George Springer ,(SS) Jung Ho Kang "
290,96719989,ClutchPlay24 (1/Unl.),0,132.55,"(P) A.J. Burnett ,(3B) Mark Reynolds ,(OF) Colby Rasmus ,(C) Francisco Cervelli ,(2B) Kolten Wong ,(OF) Randal Grichuk ,(P) Dallas Keuchel ,(1B) Evan Gattis ,(OF) Preston Tucker ,(SS) Carlos Correa "
290,96733909,jilesofthetrees (6/Unl.),0,132.55,"(P) A.J. Burnett ,(C) Brayan Pena ,(OF) Chris Young ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(SS) Marwin Gonzalez ,(2B) Jose Altuve ,(P) Dallas Keuchel ,(OF) George Springer ,(1B) Evan Gattis "
290,96735068,epasauce (1/Unl.),0,132.55,"(P) A.J. Burnett ,(1B) Joey Votto ,(OF) Chris Young ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(2B) Jose Altuve ,(C) John Ryan Murphy ,(P) Dallas Keuchel ,(OF) Preston Tucker ,(SS) Carlos Correa "
290,96743164,sadik35 (1/Unl.),0,132.55,"(P) A.J. Burnett ,(2B) Luis Valbuena ,(OF) Colby Rasmus ,(OF) Giancarlo Stanton ,(C) Jason Castro ,(SS) Jordy Mercer ,(P) Dallas Keuchel ,(3B) Adeiny Hechavarria ,(1B) Evan Gattis ,(OF) Preston Tucker "
294,96697993,dipstick42 (1/Unl.),0,131.95,"(SS) Jhonny Peralta ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(C) Francisco Cervelli ,(OF) Jason Heyward ,(P) Lance Lynn ,(OF) Josh Harrison ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(1B) Evan Gattis "
294,96699461,theluckyshow (1/Unl.),0,131.95,"(C) Yadier Molina ,(2B) Neil Walker ,(OF) Colby Rasmus ,(OF) Jason Heyward ,(P) Lance Lynn ,(OF) Randal Grichuk ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(1B) Evan Gattis ,(SS) Jung Ho Kang "
294,96700607,Slimeysid (1/Unl.),0,131.95,"(OF) Marlon Byrd ,(1B) Joey Votto ,(3B) Mark Reynolds ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(P) Lance Lynn ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(OF) Preston Tucker ,(SS) Carlos Correa "
294,96712462,packerfan292 (1/Unl.),0,131.95,"(OF) Chris Young ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(C) Francisco Cervelli ,(OF) Jason Heyward ,(P) Lance Lynn ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(1B) Evan Gattis ,(SS) Carlos Correa "
294,96720210,Loughy (1/Unl.),0,131.95,"(C) Brayan Pena ,(1B) Joey Votto ,(3B) Luis Valbuena ,(OF) Andrew McCutchen ,(P) Lance Lynn ,(SS) Jordy Mercer ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(OF) Gregory Polanco ,(OF) George Springer "
294,96727726,Guzin3522 (5/Unl.),0,131.95,"(OF) Skip Schumaker ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(P) Lance Lynn ,(2B) Jose Altuve ,(C) John Ryan Murphy ,(P) Dallas Keuchel ,(OF) George Springer ,(1B) Evan Gattis ,(SS) Carlos Correa "
294,96728293,HooDooGuru (1/Unl.),0,131.95,"(1B) Joey Votto ,(2B) Luis Valbuena ,(OF) Andrew McCutchen ,(C) Francisco Cervelli ,(P) Lance Lynn ,(SS) Jordy Mercer ,(3B) Josh Harrison ,(P) Dallas Keuchel ,(OF) Gregory Polanco ,(OF) Preston Tucker "
294,96730934,vijayharsha (1/Unl.),0,131.95,"(3B) Alex Rodriguez ,(OF) Carlos Beltran ,(1B) Joey Votto ,(OF) Chris Young ,(C) Francisco Cervelli ,(OF) Giancarlo Stanton ,(P) Lance Lynn ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(SS) Eugenio Suarez "
294,96738084,KingKang27 (2/Unl.),0,131.95,"(OF) Skip Schumaker ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(P) Lance Lynn ,(2B) Jose Altuve ,(C) John Ryan Murphy ,(P) Dallas Keuchel ,(OF) George Springer ,(1B) Evan Gattis ,(SS) Carlos Correa "
294,96738136,thay3r (2/Unl.),0,131.95,"(C) Yadier Molina ,(3B) Mark Reynolds ,(2B) Luis Valbuena ,(OF) Andrew McCutchen ,(OF) Jon Jay ,(P) Lance Lynn ,(OF) Randal Grichuk ,(P) Dallas Keuchel ,(1B) Evan Gattis ,(SS) Jung Ho Kang "
294,96740365,prurob (2/Unl.),0,131.95,"(C) Brayan Pena ,(OF) Andrew McCutchen ,(1B) Pedro Alvarez ,(P) Lance Lynn ,(2B) Kolten Wong ,(OF) Billy Hamilton ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(OF) Gregory Polanco ,(SS) Jung Ho Kang "
294,96741535,Pointgiven (9/Unl.),0,131.95,"(OF) Skip Schumaker ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(P) Lance Lynn ,(2B) Jose Altuve ,(C) John Ryan Murphy ,(P) Dallas Keuchel ,(OF) George Springer ,(1B) Evan Gattis ,(SS) Carlos Correa "
294,96743517,ldilly1975 (1/Unl.),0,131.95,"(OF) Marlon Byrd ,(C) Yadier Molina ,(OF) Skip Schumaker ,(1B) Joey Votto ,(OF) Jason Heyward ,(3B) Todd Frazier ,(P) Lance Lynn ,(2B) Kolten Wong ,(P) Dallas Keuchel ,(SS) Carlos Correa "
294,96744865,jesseryan08 (1/Unl.),0,131.95,"(OF) Skip Schumaker ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(P) Lance Lynn ,(2B) Jose Altuve ,(C) John Ryan Murphy ,(P) Dallas Keuchel ,(OF) George Springer ,(1B) Evan Gattis ,(SS) Carlos Correa "
294,96745827,GotHeem (1/Unl.),0,131.95,"(C) Yadier Molina ,(1B) Joey Votto ,(OF) Jason Heyward ,(3B) Todd Frazier ,(P) Lance Lynn ,(OF) Josh Harrison ,(2B) Kolten Wong ,(SS) Jose Pirela ,(P) Dallas Keuchel ,(OF) Gregory Polanco "
294,96746532,sappercats (2/Unl.),0,131.95,"(OF) Skip Schumaker ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(P) Lance Lynn ,(2B) Jose Altuve ,(C) John Ryan Murphy ,(P) Dallas Keuchel ,(OF) George Springer ,(1B) Evan Gattis ,(SS) Carlos Correa "
294,96746788,StevieP23 (3/Unl.),0,131.95,"(OF) Skip Schumaker ,(3B) Luis Valbuena ,(OF) Colby Rasmus ,(P) Lance Lynn ,(2B) Jose Altuve ,(C) John Ryan Murphy ,(P) Dallas Keuchel ,(OF) George Springer ,(1B) Evan Gattis ,(SS) Carlos Correa "
294,96749771,danoppy (5/Unl.),0,131.95,"(C) Brayan Pena ,(1B) Joey Votto ,(OF) Jason Heyward ,(P) Lance Lynn ,(2B) Kolten Wong ,(OF) Billy Hamilton ,(P) Dallas Keuchel ,(3B) Matt Carpenter ,(OF) Preston Tucker ,(SS) Carlos Correa "
