"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup"
22,96283392,"TonyDunstWPT (1/Unl.)",0,146.30,"(1B) Adam LaRoche ,(C) Dioner Navarro ,(OF) Brandon Moss ,(OF) David Murphy ,(OF) Michael Brantley ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(SS) Francisco Lindor ,(P) Lance McCullers "
25,96244135,"crispiest (1/Unl.)",0,146.00,"(3B) Alex Rodriguez ,(1B) Adam LaRoche ,(OF) David DeJesus ,(OF) Brandon Moss ,(OF) David Murphy ,(P) Carlos Carrasco ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) Yan Gomes ,(SS) Francisco Lindor "
26,96204404,"TeamUPS (1/Unl.)",0,145.90,"(1B) Adam LaRoche ,(C) Dioner Navarro ,(OF) Brandon Moss ,(OF) Michael Brantley ,(P) Marco Estrada ,(OF) Ben Revere ,(P) Chris Sale ,(2B) Jason Kipnis ,(3B) Maikel Franco ,(SS) Francisco Lindor "
26,96258503,"conem15 (1/Unl.)",0,145.90,"(1B) Brandon Moss ,(P) Marco Estrada ,(3B) Chase Headley ,(OF) Chris Colabello ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) John Ryan Murphy ,(OF) J.D. Martinez ,(OF) Yoenis Cespedes ,(SS) Carlos Correa "
26,96270276,"antonooch05 (1/Unl.)",0,145.90,"(1B) Mark Teixeira ,(OF) Michael Brantley ,(P) Marco Estrada ,(OF) Chris Colabello ,(3B) Josh Donaldson ,(P) Chris Sale ,(2B) Jose Altuve ,(C) Yan Gomes ,(OF) George Springer ,(SS) Francisco Lindor "
26,96283738,"fathersasquatch (3/Unl.)",0,145.90,"(3B) Alex Rodriguez ,(OF) Brandon Moss ,(OF) David Murphy ,(OF) Michael Brantley ,(P) Marco Estrada ,(P) Chris Sale ,(2B) Jason Kipnis ,(1B) Jose Abreu ,(C) Yan Gomes ,(SS) Francisco Lindor "
30,96268135,"brpunkrmax (1/Unl.)",0,145.30,"(1B) Adam LaRoche ,(OF) David Murphy ,(OF) Michael Brantley ,(3B) Carlos Santana ,(OF) Ben Revere ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) Yan Gomes ,(SS) Francisco Lindor ,(P) Lance McCullers "
31,96230572,"mhayes0211 (1/Unl.)",0,145.10,"(3B) Alex Rodriguez ,(OF) Jose Bautista ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(OF) Brett Gardner ,(1B) Carlos Santana ,(2B) Jason Kipnis ,(C) Yan Gomes ,(SS) Francisco Lindor ,(P) Lance McCullers "
31,96269417,"mbern000 (1/Unl.)",0,145.10,"(3B) Alex Rodriguez ,(OF) Jose Bautista ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(OF) Brett Gardner ,(1B) Carlos Santana ,(2B) Jason Kipnis ,(C) Yan Gomes ,(SS) Francisco Lindor ,(P) Lance McCullers "
33,96241770,"g123 (1/Unl.)",0,145.00,"(1B) Adam LaRoche ,(OF) Brandon Moss ,(OF) David Murphy ,(P) Carlos Carrasco ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(SS) Jose Pirela ,(OF) Mike Trout ,(C) John Ryan Murphy "
34,96214896,"tonidlynn (1/Unl.)",0,144.90,"(C) Dioner Navarro ,(1B) Ryan Howard ,(OF) Brandon Moss ,(OF) Michael Brantley ,(P) Marco Estrada ,(OF) Chris Colabello ,(P) Chris Sale ,(2B) Jason Kipnis ,(3B) Maikel Franco ,(SS) Francisco Lindor "
34,96224933,"itisnathan (3/Unl.)",0,144.90,"(3B) Alex Rodriguez ,(1B) Adam LaRoche ,(OF) Jose Bautista ,(C) Russell Martin ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(OF) Mike Trout ,(2B) Brian Dozier ,(P) Andrew Heaney ,(SS) Francisco Lindor "
34,96252082,"ayudame911 (8/Unl.)",0,144.90,"(SS) Jose Reyes ,(1B) Adam LaRoche ,(OF) Brandon Moss ,(OF) David Murphy ,(OF) Michael Brantley ,(P) Marco Estrada ,(3B) Josh Donaldson ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) Yan Gomes "
37,96266232,"Zaun (13/Unl.)",0,143.70,"(OF) Jose Bautista ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(P) Marco Estrada ,(3B) Carlos Santana ,(2B) Jason Kipnis ,(1B) Jose Abreu ,(OF) Mike Trout ,(C) Yan Gomes ,(SS) Francisco Lindor "
38,96155075,"sglynn11 (1/Unl.)",0,143.10,"(3B) Alex Rodriguez ,(C) Russell Martin ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(2B) Jason Kipnis ,(OF) Mike Trout ,(SS) Francisco Lindor ,(P) Lance McCullers "
38,96256728,"philly1345 (8/Unl.)",0,143.10,"(3B) Alex Rodriguez ,(C) Russell Martin ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(2B) Jason Kipnis ,(OF) Mike Trout ,(SS) Francisco Lindor ,(P) Lance McCullers "
38,96281936,"bconk (3/Unl.)",0,143.10,"(3B) Alex Rodriguez ,(C) Russell Martin ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(2B) Jason Kipnis ,(OF) Mike Trout ,(SS) Francisco Lindor ,(P) Lance McCullers "
41,96175555,"drbigdaddy (4/Unl.)",0,143.00,"(3B) Alex Rodriguez ,(1B) Mark Teixeira ,(OF) Brandon Moss ,(P) Carlos Carrasco ,(OF) Brett Gardner ,(P) Chris Sale ,(2B) Jose Pirela ,(SS) Didi Gregorius ,(C) John Ryan Murphy ,(OF) Kevin Kiermaier "
41,96272843,"djiz1010 (1/Unl.)",0,143.00,"(1B) Adam LaRoche ,(OF) David DeJesus ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) Bryan Holaday ,(SS) Francisco Lindor "
41,96279100,"SteelPanthers (1/Unl.)",0,143.00,"(1B) Brandon Moss ,(OF) Chris Young ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(OF) Jake Elmore ,(C) Yan Gomes ,(SS) Francisco Lindor "
44,96175504,"o_rly (3/Unl.)",0,142.90,"(3B) Alex Rodriguez ,(C) Russell Martin ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(2B) Jason Kipnis ,(OF) Mike Trout ,(P) Andrew Heaney ,(SS) Francisco Lindor "
44,96260323,"ayudame911 (9/Unl.)",0,142.90,"(C) Dioner Navarro ,(1B) Ryan Howard ,(OF) Brandon Moss ,(OF) David Murphy ,(OF) Michael Brantley ,(P) Marco Estrada ,(3B) Josh Donaldson ,(P) Chris Sale ,(2B) Jason Kipnis ,(SS) Francisco Lindor "
46,96203001,"chazcarruth (3/Unl.)",0,142.70,"(3B) Alex Rodriguez ,(C) Russell Martin ,(P) Carlos Carrasco ,(OF) Brett Gardner ,(P) Marco Estrada ,(1B) Carlos Santana ,(2B) Jose Altuve ,(OF) Mike Trout ,(OF) Kole Calhoun ,(SS) Carlos Correa "
46,96233554,"c2thea (1/Unl.)",0,142.70,"(SS) Jose Reyes ,(1B) Ryan Howard ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(P) Marco Estrada ,(3B) Carlos Santana ,(OF) Ben Revere ,(2B) Jason Kipnis ,(OF) Mike Trout ,(C) Yan Gomes "
46,96269169,"bigrick40 (2/Unl.)",0,142.70,"(SS) Jose Reyes ,(OF) Brandon Moss ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(P) Marco Estrada ,(1B) Carlos Santana ,(3B) Josh Donaldson ,(2B) Jason Kipnis ,(OF) Mike Trout ,(C) Yan Gomes "
49,96209276,"ianmc1 (1/Unl.)",0,142.00,"(C) Dioner Navarro ,(OF) Brandon Moss ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(3B) Andrew Romine ,(P) Chris Sale ,(2B) Jason Kipnis ,(SS) Francisco Lindor "
50,96172847,"Jimpie (1/Unl.)",0,141.90,"(C) Dioner Navarro ,(OF) Brandon Moss ,(OF) David Murphy ,(OF) Michael Brantley ,(P) Marco Estrada ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(1B) Jose Abreu ,(SS) Francisco Lindor "
50,96204650,"dinoparents519 (2/Unl.)",0,141.90,"(C) Dioner Navarro ,(OF) Brandon Moss ,(OF) Chris Young ,(OF) Brett Gardner ,(P) Marco Estrada ,(1B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(3B) Maikel Franco ,(SS) Francisco Lindor "
50,96221657,"hoop2410 (1/Unl.)",0,141.90,"(C) Dioner Navarro ,(OF) Brandon Moss ,(OF) David Murphy ,(OF) Michael Brantley ,(P) Marco Estrada ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(1B) Jose Abreu ,(SS) Francisco Lindor "
50,96232733,"kandc (4/Unl.)",0,141.90,"(C) Dioner Navarro ,(OF) Brandon Moss ,(OF) David Murphy ,(OF) Michael Brantley ,(P) Marco Estrada ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(1B) Jose Abreu ,(SS) Francisco Lindor "
50,96252826,"neal1483 (3/Unl.)",0,141.90,"(C) Dioner Navarro ,(OF) Brandon Moss ,(OF) David Murphy ,(OF) Michael Brantley ,(P) Marco Estrada ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(1B) Jose Abreu ,(SS) Francisco Lindor "
55,96255351,"DaSmackAttack (1/Unl.)",0,141.80,"(OF) Jose Bautista ,(1B) Brandon Moss ,(P) Phil Hughes ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(3B) Carlos Santana ,(2B) Jason Kipnis ,(OF) Mike Trout ,(C) Yan Gomes ,(SS) Francisco Lindor "
56,96272061,"Zaun (27/Unl.)",0,141.60,"(1B) Adam LaRoche ,(OF) Jose Bautista ,(OF) David Murphy ,(OF) Michael Brantley ,(3B) Carlos Santana ,(P) Ivan Nova ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) Yan Gomes ,(SS) Francisco Lindor "
57,96214263,"WermJaw (3/Unl.)",0,140.90,"(OF) Brandon Moss ,(C) Russell Martin ,(OF) Michael Brantley ,(P) Marco Estrada ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(OF) Jake Elmore ,(1B) Jose Abreu ,(SS) Francisco Lindor "
57,96278472,"icemz (1/Unl.)",0,140.90,"(OF) David Murphy ,(OF) Michael Brantley ,(P) Marco Estrada ,(3B) Carlos Santana ,(OF) Ben Revere ,(P) Chris Sale ,(2B) Jason Kipnis ,(1B) Jose Abreu ,(C) Yan Gomes ,(SS) Francisco Lindor "
59,96235092,"rickhappens (2/Unl.)",0,140.00,"(1B) Adam LaRoche ,(OF) Brandon Moss ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Logan Forsythe ,(C) Yan Gomes ,(SS) Carlos Correa "
59,96278457,"discofunk (3/Unl.)",0,140.00,"(1B) Adam LaRoche ,(C) Russell Martin ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(3B) Carlos Santana ,(SS) Andrew Romine ,(P) Chris Sale ,(2B) Jason Kipnis ,(OF) Jake Elmore ,(OF) Kevin Kiermaier "
59,96279139,"atleast31 (1/Unl.)",0,140.00,"(1B) Adam LaRoche ,(OF) Brandon Moss ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(P) Chris Sale ,(2B) Logan Forsythe ,(C) Yan Gomes ,(3B) Maikel Franco ,(SS) Francisco Lindor "
62,96273100,"arnolderik (1/Unl.)",0,139.90,"(1B) Adam LaRoche ,(OF) Jose Bautista ,(C) Dioner Navarro ,(OF) David Murphy ,(OF) Michael Brantley ,(P) Marco Estrada ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(SS) Carlos Correa "
62,96279938,"PrettiBird (3/Unl.)",0,139.90,"(C) Dioner Navarro ,(OF) David Murphy ,(OF) Michael Brantley ,(P) Marco Estrada ,(1B) Carlos Santana ,(OF) Ben Revere ,(3B) Josh Donaldson ,(P) Chris Sale ,(2B) Jason Kipnis ,(SS) Francisco Lindor "
64,96245324,"TennVols14 (1/Unl.)",0,139.80,"(1B) Edwin Encarnacion ,(C) Russell Martin ,(P) Phil Hughes ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(3B) Carlos Santana ,(2B) Jason Kipnis ,(OF) Joey Butler ,(OF) Kole Calhoun ,(SS) Francisco Lindor "
65,96247872,"youngdan721 (2/Unl.)",0,139.30,"(P) Phil Hughes ,(OF) Michael Brantley ,(3B) Chase Headley ,(1B) Carlos Santana ,(P) Nathan Karns ,(2B) Jason Kipnis ,(OF) Mike Trout ,(C) Yan Gomes ,(OF) J.D. Martinez ,(SS) Carlos Correa "
66,96215930,"cforest79 (1/Unl.)",0,139.00,"(1B) Ryan Howard ,(OF) David Murphy ,(P) Phil Hughes ,(OF) Michael Brantley ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) John Ryan Murphy ,(OF) Preston Tucker ,(SS) Francisco Lindor "
66,96222742,"Benzito85 (1/Unl.)",0,139.00,"(OF) Brandon Moss ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(P) Chris Sale ,(3B) Conor Gillaspie ,(2B) Jason Kipnis ,(C) John Ryan Murphy ,(SS) Francisco Lindor "
66,96243574,"RAiNxOVERxYOU (1/Unl.)",0,139.00,"(1B) Adam LaRoche ,(OF) Brandon Moss ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(SS) Ryan Goins ,(C) Yan Gomes "
66,96247722,"Ryan138 (1/Unl.)",0,139.00,"(OF) Brandon Moss ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(P) Chris Sale ,(3B) Conor Gillaspie ,(2B) Jason Kipnis ,(C) John Ryan Murphy ,(SS) Francisco Lindor "
66,96252519,"Daut44 (2/Unl.)",0,139.00,"(OF) Brandon Moss ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(P) Chris Sale ,(3B) Conor Gillaspie ,(2B) Jason Kipnis ,(C) John Ryan Murphy ,(SS) Francisco Lindor "
66,96272937,"therayray (1/Unl.)",0,139.00,"(1B) Brandon Moss ,(OF) Chris Young ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) Bryan Holaday ,(SS) Francisco Lindor "
66,96274071,"SDcharged (1/Unl.)",0,139.00,"(OF) Brandon Moss ,(P) Phil Hughes ,(OF) Michael Brantley ,(1B) Carlos Santana ,(3B) Evan Longoria ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) Yan Gomes ,(OF) Cody Asche ,(SS) Francisco Lindor "
66,96281499,"navyhmcm (1/Unl.)",0,139.00,"(OF) Brandon Moss ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(OF) Chris Colabello ,(P) Chris Sale ,(2B) Jason Kipnis ,(3B) Giovanny Urshela ,(C) Bryan Holaday ,(SS) Francisco Lindor "
74,96218848,"bpesch15 (1/Unl.)",0,138.90,"(SS) Jose Reyes ,(C) Dioner Navarro ,(1B) Brandon Moss ,(OF) Chris Young ,(OF) Michael Brantley ,(OF) Brett Gardner ,(P) Marco Estrada ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jose Altuve "
74,96281784,"barkomingo (1/Unl.)",0,138.90,"(SS) Jose Reyes ,(1B) Adam LaRoche ,(C) Dioner Navarro ,(OF) Brandon Moss ,(OF) David Murphy ,(OF) Michael Brantley ,(P) Marco Estrada ,(3B) Josh Donaldson ,(P) Chris Sale ,(2B) Jason Kipnis "
76,96278442,"philly1345 (9/Unl.)",0,138.10,"(3B) Alex Rodriguez ,(1B) Mark Teixeira ,(C) Russell Martin ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Colby Rasmus ,(OF) Michael Brantley ,(2B) Jason Kipnis ,(SS) Francisco Lindor ,(P) Lance McCullers "
77,96152116,"nomoreiloveyous (1/Unl.)",0,138.00,"(1B) Brandon Moss ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(OF) Jake Elmore ,(C) Yan Gomes ,(OF) Cody Asche ,(SS) Francisco Lindor "
77,96273815,"MayorOfDetroit (6/Unl.)",0,138.00,"(1B) Adam LaRoche ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(3B) Carlos Santana ,(OF) Domonic Brown ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) Yan Gomes ,(SS) Cesar Hernandez "
79,96137473,"mistadobalina11 (1/Unl.)",0,137.90,"(3B) Alex Rodriguez ,(1B) Garrett Jones ,(C) Brian McCann ,(OF) Brett Gardner ,(P) Marco Estrada ,(OF) Chris Colabello ,(P) Chris Sale ,(2B) Jason Kipnis ,(SS) Francisco Lindor ,(OF) Yoenis Cespedes "
79,96175491,"o_rly (1/Unl.)",0,137.90,"(3B) Alex Rodriguez ,(OF) Jose Bautista ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(2B) Jason Kipnis ,(OF) Mike Trout ,(C) Yan Gomes ,(P) Andrew Heaney ,(SS) Francisco Lindor "
81,96254728,"rayofhope (3/Unl.)",0,137.70,"(SS) Jose Reyes ,(OF) Brandon Moss ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(P) Marco Estrada ,(3B) Carlos Santana ,(2B) Jason Kipnis ,(1B) Jose Abreu ,(OF) Mike Trout ,(C) Yan Gomes "
82,96237119,"TheClone (5/Unl.)",0,137.10,"(3B) Alex Rodriguez ,(1B) Mark Teixeira ,(OF) Michael Brantley ,(OF) Brett Gardner ,(P) Chris Sale ,(2B) Jason Kipnis ,(SS) Jose Pirela ,(C) John Ryan Murphy ,(P) Andrew Heaney ,(OF) Adam Eaton "
83,96229377,"ugotservd08 (3/Unl.)",0,137.00,"(C) Dioner Navarro ,(OF) Brandon Moss ,(3B) Andres Blanco ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(SS) Francisco Lindor "
83,96238231,"MJordan23 (2/Unl.)",0,137.00,"(C) Dioner Navarro ,(OF) Brandon Moss ,(3B) Andres Blanco ,(OF) David Murphy ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(1B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(SS) Francisco Lindor "
83,96254546,"discofunk (2/Unl.)",0,137.00,"(1B) Adam LaRoche ,(OF) Michael Bourn ,(P) Carlos Carrasco ,(OF) Michael Brantley ,(3B) Carlos Santana ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) Yan Gomes ,(SS) Cesar Hernandez ,(OF) Adam Eaton "
86,96191316,"jjsardelli (1/Unl.)",0,136.90,"(3B) Alex Rodriguez ,(C) Dioner Navarro ,(SS) Erick Aybar ,(OF) Brett Gardner ,(P) Marco Estrada ,(1B) Carlos Santana ,(OF) Chris Colabello ,(P) Chris Sale ,(2B) Jose Altuve ,(OF) George Springer "
86,96245998,"dunnie834 (1/Unl.)",0,136.90,"(C) Russell Martin ,(OF) David Murphy ,(2B) Ian Kinsler ,(OF) Michael Brantley ,(P) Marco Estrada ,(1B) Carlos Santana ,(3B) Josh Donaldson ,(P) Chris Sale ,(SS) Francisco Lindor ,(OF) Yoenis Cespedes "
86,96265580,"Daniel125 (1/Unl.)",0,136.90,"(OF) Brandon Moss ,(OF) David Murphy ,(OF) Michael Brantley ,(P) Marco Estrada ,(1B) Carlos Santana ,(3B) Josh Donaldson ,(P) Chris Sale ,(2B) Jason Kipnis ,(C) Yan Gomes ,(SS) Carlos Correa "
